reason	mode	rem	lines	module	path
descoped	struct	5	259	format	Ghidra/Features/PDB/src/main/java/pdb/symbolserver/HttpSymbolServer.java
descoped	struct	8	403	format	Ghidra/Features/PDB/src/main/java/pdb/symbolserver/LocalSymbolStore.java
descoped	trait	10	198	format	Ghidra/Features/PDB/src/main/java/pdb/symbolserver/SameDirSymbolStore.java
descoped	struct	4	294	format	Ghidra/Features/PDB/src/main/java/pdb/symbolserver/SymbolFileInfo.java
descoped	struct	2	114	format	Ghidra/Features/PDB/src/main/java/pdb/symbolserver/SymbolFileLocation.java
descoped	trait	5	144	format	Ghidra/Features/PDB/src/main/java/pdb/symbolserver/SymbolServer.java
descoped	struct	1	60	format	Ghidra/Features/PDB/src/main/java/pdb/symbolserver/SymbolServerInputStream.java
descoped	struct	3	86	format	Ghidra/Features/PDB/src/main/java/pdb/symbolserver/SymbolServerInstanceCreatorContext.java
descoped	trait	7	215	format	Ghidra/Features/PDB/src/main/java/pdb/symbolserver/SymbolServerInstanceCreatorRegistry.java
descoped	struct	8	303	format	Ghidra/Features/PDB/src/main/java/pdb/symbolserver/SymbolServerService.java
descoped	trait	3	88	format	Ghidra/Features/PDB/src/main/java/pdb/symbolserver/SymbolStore.java
descoped	struct	22	53	format	Ghidra/Features/PDB/src/main/java/pdb/symbolserver/ui/SymbolFileRow.java
descoped	struct	3	96	format	Ghidra/Features/PDB/src/main/java/pdb/symbolserver/ui/SymbolServerRow.java
descoped	struct	4	98	format	Ghidra/Features/PDB/src/main/java/pdb/symbolserver/ui/WellKnownSymbolServerLocation.java
lines=2345	trait	73	2345	debug	Ghidra/Debug/Debugger-api/src/main/java/ghidra/debug/flatapi/FlatDebuggerAPI.java
lines=2310	trait	61	2310	debug	Ghidra/Debug/Debugger-jpda/src/main/java/ghidra/dbg/jdi/rmi/jpda/JdiCommands.java
lines=1646	struct	14	1646	debug	Ghidra/Debug/Debugger-jpda/src/main/java/ghidra/dbg/jdi/rmi/jpda/JdiMethods.java
lines=1140	trait	91	1140	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/memory/DBTraceMemorySpace.java
lines=1112	trait	0	1112	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/model/target/schema/TraceObjectSchema.java
lines=985	trait	5	985	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/model/time/schedule/TraceSchedule.java
lines=1304	trait	22	1304	util	Ghidra/Debug/ProposedUtils/src/main/java/ghidra/util/database/DBCachedObjectStore.java
lines=1458	struct	43	1458	util	Ghidra/Debug/ProposedUtils/src/main/java/ghidra/util/database/DBCachedObjectStoreFactory.java
lines=970	trait	19	970	util	Ghidra/Debug/ProposedUtils/src/main/java/ghidra/util/database/spatial/AbstractConstraintsTree.java
lines=1570	trait	19	1570	feature	Ghidra/Features/BSim/src/main/java/ghidra/features/bsim/query/BSimControlLaunchable.java
lines=2407	trait	47	2407	feature	Ghidra/Features/BSim/src/main/java/ghidra/features/bsim/query/client/AbstractSQLFunctionDatabase.java
lines=919	struct	0	919	feature	Ghidra/Features/BSim/src/main/java/ghidra/features/bsim/query/description/ExecutableRecord.java
lines=3577	trait	57	3577	feature	Ghidra/Features/BSim/src/main/java/ghidra/features/bsim/query/elastic/ElasticDatabase.java
lines=1176	struct	30	1176	feature	Ghidra/Features/BSim/src/main/java/ghidra/features/bsim/query/ingest/BSimLaunchable.java
lines=1174	struct	47	1174	feature	Ghidra/Features/BSim/src/main/java/ghidra/features/bsim/query/ingest/BulkSignatures.java
lines=923	struct	84	923	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/analysis/FindNoReturnFunctionsAnalyzer.java
lines=1022	struct	51	1022	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/clear/ClearFlowAndRepairCmd.java
lines=1491	trait	81	1491	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/compositeeditor/CompositeEditorModel.java
lines=933	struct	68	933	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/instructionsearch/model/InstructionSearchData.java
lines=1128	trait	9	1128	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/osgi/BundleHost.java
lines=1220	struct	22	1220	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/osgi/GhidraSourceBundle.java
lines=1079	struct	11	1079	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/symtable/NewSymbolFilter.java
lines=1772	trait	1	1772	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/terminal/vt/VtHandler.java
lines=1097	trait	94	1097	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/dwarf/DIEContainer.java
lines=1356	trait	80	1356	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/dwarf/DWARFDataTypeImporter.java
lines=1997	trait	98	1997	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/elf/ElfHeader.java
lines=1219	trait	95	1219	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/golang/rtti/GoTypeManager.java
lines=1096	trait	89	1096	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/OptionalHeader.java
lines=904	struct	71	904	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/cparser/CPP/DefineTable.java
lines=1067	struct	73	1067	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/datatype/microsoft/WEVTResourceDataType.java
lines=935	trait	38	935	filesystem	Ghidra/Features/Base/src/main/java/ghidra/formats/gfilesystem/FileSystemService.java
lines=3306	struct	44	3306	program	Ghidra/Features/Base/src/main/java/ghidra/program/util/ProgramDiff.java
lines=2159	struct	48	2159	program	Ghidra/Features/Base/src/main/java/ghidra/program/util/VarnodeContext.java
lines=1013	trait	58	1013	util	Ghidra/Features/Base/src/main/java/ghidra/util/state/ContextState.java
lines=2418	struct	38	2418	util	Ghidra/Features/Base/src/main/java/ghidra/util/state/ResultsState.java
lines=1037	trait	64	1037	app	Ghidra/Features/BytePatterns/src/main/java/ghidra/app/analyzers/FunctionStartAnalyzer.java
lines=911	trait	40	911	feature	Ghidra/Features/CodeCompare/src/main/java/ghidra/features/codecompare/graphanalysis/Pinning.java
lines=1122	trait	69	1122	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/decompiler/DecompInterface.java
lines=933	struct	9	933	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/decompiler/DecompileProcess.java
lines=961	struct	71	961	app	Ghidra/Features/DecompilerDependent/src/main/java/ghidra/app/plugin/core/string/variadic/FormatStringParser.java
lines=2279	struct	71	2279	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/dump/pagedump/KdDebuggerData.java
lines=1021	trait	23	1021	server	Ghidra/Features/GhidraServer/src/main/java/ghidra/server/Repository.java
lines=2570	struct	23	2570	demangler	Ghidra/Features/GnuDemangler/src/main/java/ghidra/app/util/demangler/gnu/GnuDemanglerParser.java
lines=1094	struct	0	1094	framework	Ghidra/Framework/DB/src/main/java/db/buffers/LocalManagedBufferFile.java
lines=1274	trait	0	1274	generic	Ghidra/Framework/Emulation/src/main/java/generic/Span.java
lines=1119	struct	49	1119	pcode	Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emu/jit/JitPassage.java
lines=1501	trait	80	1501	pcode	Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emu/jit/gen/JitCodeGenerator.java
lines=1464	trait	16	1464	pcode	Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emu/jit/gen/opnd/Opnd.java
lines=2230	trait	44	2230	pcode	Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emu/jit/gen/tgt/JitCompiledPassage.java
lines=1304	trait	0	1304	pcode	Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emu/jit/gen/util/Methods.java
lines=940	struct	10	940	pcode	Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/exec/SleighUtils.java
lines=1027	trait	48	1027	framework	Ghidra/Framework/Generic/src/main/java/ghidra/framework/Application.java
lines=1245	struct	1	1245	generic	Ghidra/Framework/Generic/src/main/java/ghidra/generic/util/datastruct/TreeValueSortedMap.java
lines=1050	struct	0	1050	util	Ghidra/Framework/Generic/src/main/java/ghidra/util/NumericUtilities.java
lines=1004	struct	79	1004	graph	Ghidra/Framework/Graph/src/main/java/ghidra/graph/viewer/edge/VisualGraphPathHighlighter.java
lines=1140	struct	1	1140	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/assembler/sleigh/expr/MaskedLong.java
lines=1070	struct	3	1070	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/assembler/sleigh/sem/AssemblyPatternBlock.java
lines=1283	struct	1	1283	pcode	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/pcode/floatformat/FloatFormat.java
lines=1085	struct	3	1085	decompiler	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/pcodeCPort/slgh_compile/PcodeCompile.java
lines=923	struct	32	923	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/database/code/InstructionDB.java
lines=1024	struct	88	1024	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/database/function/FunctionVariables.java
lines=1892	struct	58	1892	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/disassemble/Disassembler.java
lines=991	struct	45	991	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/disassemble/DisassemblerContextImpl.java
lines=961	struct	35	961	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/block/FollowFlow.java
lines=1698	struct	1	1698	program	Ghidra/Processors/AARCH64/src/main/java/ghidra/program/emulation/AARCH64EmulateInstructionStateModifier.java
lines=1015	struct	22	1015	format	Ghidra/Processors/MIPS/src/main/java/ghidra/app/util/bin/format/elf/relocation/MIPS_ElfRelocationHandler.java
lines=1160	struct	68	1160	app	Ghidra/Processors/PIC/src/main/java/ghidra/app/plugin/core/analysis/Pic17c7xxAnalyzer.java
rem=110	trait	110	1387	app	Ghidra/Debug/Debugger-rmi-trace/src/main/java/ghidra/app/plugin/core/debug/service/tracermi/TraceRmiHandler.java
rem=206	trait	206	1427	app	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/breakpoint/DebuggerLogicalBreakpointServicePlugin.java
rem=150	trait	150	1383	app	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/tracemgr/DebuggerTraceManagerServicePlugin.java
rem=119	struct	119	413	app	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/stack/SymPcodeExecutor.java
rem=187	trait	187	452	app	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/taint/EmulatorTaintState.java
rem=206	trait	206	904	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/DBTrace.java
rem=127	trait	127	643	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/listing/DBTraceCodeManager.java
rem=104	trait	104	939	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/AbstractDBTraceProgramViewListing.java
rem=320	trait	320	1568	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/DBTraceProgramView.java
rem=110	trait	110	771	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/symbol/DBTraceReferenceSpace.java
rem=111	trait	111	883	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/target/DBTraceObjectManager.java
rem=117	struct	117	370	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/util/TraceRegisterUtils.java
rem=141	struct	141	166	app	Ghidra/Extensions/SleighDevTools/src/main/java/ghidra/app/util/disassemble/ExternalDisassemblyFieldFactory.java
rem=101	struct	101	270	app	Ghidra/Features/Base/src/main/java/ghidra/app/cmd/formats/CoffBinaryAnalysisCommand.java
rem=123	struct	123	431	app	Ghidra/Features/Base/src/main/java/ghidra/app/cmd/formats/ElfBinaryAnalysisCommand.java
rem=160	struct	160	655	app	Ghidra/Features/Base/src/main/java/ghidra/app/cmd/function/CallDepthChangeInfo.java
rem=165	struct	165	996	app	Ghidra/Features/Base/src/main/java/ghidra/app/cmd/function/CreateThunkFunctionCmd.java
rem=109	struct	109	384	app	Ghidra/Features/Base/src/main/java/ghidra/app/cmd/function/FunctionStackAnalysisCmd.java
rem=176	struct	176	846	app	Ghidra/Features/Base/src/main/java/ghidra/app/cmd/function/NewFunctionStackAnalysisCmd.java
rem=125	struct	125	269	app	Ghidra/Features/Base/src/main/java/ghidra/app/merge/listing/ProgramContextMergeManager.java
rem=128	struct	128	615	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/analysis/ConstantPropagationAnalyzer.java
rem=152	struct	152	560	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/analysis/ConstantPropagationContextEvaluator.java
rem=129	struct	129	410	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/analysis/GolangStringAnalyzer.java
rem=296	struct	296	1361	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/analysis/GolangSymbolAnalyzer.java
rem=169	struct	169	349	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/analysis/MachoFunctionStartsAnalyzer.java
rem=127	struct	127	771	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/analysis/MingwRelocationAnalyzer.java
rem=135	struct	135	1303	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/analysis/OperandReferenceAnalyzer.java
rem=140	trait	140	377	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/archive/ArchivePlugin.java
rem=220	struct	220	262	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/clear/ClearPlugin.java
rem=129	struct	129	1851	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/compositeeditor/CompEditorModel.java
rem=114	trait	114	381	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/data/DataSettingsDialog.java
rem=106	struct	106	350	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datamgr/archive/DataTypeIndexer.java
rem=218	struct	218	737	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datamgr/editor/DataTypeEditorManager.java
rem=134	struct	134	545	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datamgr/util/DataTypeTreeCopyMoveTask.java
rem=112	struct	112	1500	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/disassembler/AddressTable.java
rem=212	struct	212	144	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/equate/EquateReferenceTableModel.java
rem=124	struct	124	96	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/function/AddVarArgsAction.java
rem=124	struct	124	97	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/function/DeleteVarArgsAction.java
rem=197	struct	197	118	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/function/EditStructureAction.java
rem=263	trait	263	686	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/function/FunctionPlugin.java
rem=143	struct	143	166	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/function/StackDepthFieldFactory.java
rem=128	struct	128	1111	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/function/editor/FunctionEditorModel.java
rem=140	struct	140	489	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/gotoquery/GoToHelper.java
rem=167	struct	167	239	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/graph/AddressBasedGraphDisplayListener.java
rem=234	struct	234	307	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/label/LabelMgrPlugin.java
rem=300	trait	300	1409	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/navigation/locationreferences/ReferenceUtils.java
rem=120	struct	120	82	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/navigation/locationreferences/VariableNameLocationDescriptor.java
rem=295	trait	295	1101	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/progmgr/ProgramManagerPlugin.java
rem=134	struct	134	260	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/references/OffsetTablePlugin.java
rem=267	struct	267	635	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/searchtext/ListingDisplaySearcher.java
rem=147	struct	147	144	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/searchtext/databasesearcher/CommentFieldSearcher.java
rem=122	struct	122	148	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/searchtext/databasesearcher/DataMnemonicOperandFieldSearcher.java
rem=123	struct	123	202	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/searchtext/databasesearcher/FunctionFieldSearcher.java
rem=122	struct	122	184	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/searchtext/databasesearcher/InstructionMnemonicOperandFieldSearcher.java
rem=156	trait	156	599	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/select/flow/SelectByFlowPlugin.java
rem=123	struct	123	1351	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/stackeditor/StackEditorModel.java
rem=114	struct	114	1614	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/stackeditor/StackFrameDataType.java
rem=101	trait	101	187	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/string/translate/libretranslate/LibreTranslatePlugin.java
rem=202	struct	202	480	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/strings/DefinedStringsTableModel.java
rem=218	struct	218	816	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/symtable/AbstractSymbolTableModel.java
rem=119	trait	119	767	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/exceptionhandlers/gcc/structures/ehFrame/FrameDescriptionEntry.java
rem=101	struct	101	348	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/exceptionhandlers/gcc/structures/gccexcepttable/LSDAHeader.java
rem=145	struct	145	175	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/processors/generic/PcodeFieldFactory.java
rem=118	struct	118	590	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/prototype/analysis/ArmAggressiveInstructionFinderAnalyzer.java
rem=343	struct	343	857	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/EolComments.java
rem=115	trait	115	535	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/dwarf/DWARFFunction.java
rem=121	struct	121	639	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/dwarf/DWARFFunctionImporter.java
rem=143	trait	143	439	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/dwarf/DWARFImporter.java
rem=103	trait	103	664	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/dwarf/DWARFProgram.java
rem=115	struct	115	690	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/elf/ElfDefaultGotPltMarkup.java
rem=117	trait	117	160	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/elf/info/StandardElfInfoProducer.java
rem=188	trait	188	548	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/golang/GoBuildInfo.java
rem=116	struct	116	295	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/golang/GolangDWARFFunctionFixup.java
rem=108	trait	108	471	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/golang/rtti/GoModuledata.java
rem=126	struct	126	342	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/golang/rtti/GoPcHeader.java
rem=143	trait	143	1209	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/golang/rtti/GoRttiMapper.java
rem=106	trait	106	402	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/golang/rtti/GoSlice.java
rem=106	struct	106	229	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/golang/rtti/GoString.java
rem=102	struct	102	207	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/golang/rtti/types/GoInterfaceType.java
rem=101	trait	101	200	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/golang/rtti/types/GoStructType.java
rem=108	trait	108	347	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/golang/rtti/types/GoType.java
rem=136	trait	136	541	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/macho/MachHeader.java
rem=127	struct	127	1707	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/macho/dyld/DyldCacheHeader.java
rem=142	struct	142	379	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/ImportDataDirectory.java
rem=108	struct	108	97	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/chpe/ImageArm64ecCodeRangeEntryPoint.java
rem=111	trait	111	224	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/chpe/ImageArm64ecMetadata.java
rem=108	struct	108	87	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/chpe/ImageArm64ecRedirectionEntry.java
rem=109	struct	109	155	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/chpe/ImageChpeMetadataX86.java
rem=108	struct	108	109	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/chpe/ImageChpeRangeEntry.java
rem=109	trait	109	115	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/cli/CliMetadataDirectory.java
rem=114	trait	114	1251	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/cli/blobs/CliAbstractSig.java
rem=119	trait	119	479	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/cli/streams/CliStreamMetadata.java
rem=112	struct	112	556	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/cli/tables/CliTableMethodDef.java
rem=108	struct	108	132	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/dvrt/ImageArm64XDynamicRelocation.java
rem=109	struct	109	97	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/dvrt/ImageBddDynamicRelocation.java
rem=109	trait	109	101	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/dvrt/ImageBddInfo.java
rem=119	trait	119	127	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/dvrt/ImageDynamicRelocation.java
rem=109	struct	109	105	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/dvrt/ImageDynamicRelocationTable.java
rem=108	struct	108	138	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/dvrt/ImageFunctionOverrideDynamicRelocation.java
rem=109	struct	109	109	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/dvrt/ImageImportControlTransferDynamicRelocation.java
rem=108	struct	108	127	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/dvrt/ImageIndirControlTransferDynamicRelocation.java
rem=109	struct	109	97	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/dvrt/ImageSwitchtableBranchDynamicRelocation.java
rem=101	struct	101	591	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/som/SomDynamicLoaderHeader.java
rem=111	struct	111	777	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/cparser/C/CParserUtils.java
rem=110	struct	110	231	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/datatype/microsoft/MUIResourceDataType.java
rem=101	struct	101	381	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/datatype/microsoft/RTTI0DataType.java
rem=127	struct	127	989	demangler	Ghidra/Features/Base/src/main/java/ghidra/app/util/demangler/DemangledFunction.java
rem=229	trait	229	1878	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/headless/HeadlessAnalyzer.java
rem=114	trait	114	691	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/importer/ProgramLoader.java
rem=141	trait	141	839	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/opinion/CoffLoader.java
rem=325	struct	325	3754	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/opinion/ElfProgramBuilder.java
rem=157	trait	157	670	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/opinion/MachoLoader.java
rem=242	struct	242	1849	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/opinion/MachoProgramBuilder.java
rem=134	trait	134	677	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/opinion/OmfLoader.java
rem=113	struct	113	98	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/opinion/PeDataType.java
rem=154	struct	154	1144	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/opinion/PeLoader.java
rem=143	trait	143	185	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/viewer/field/AbstractOffsetFieldFactory.java
rem=184	struct	184	219	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/viewer/field/AddressFieldFactory.java
rem=111	struct	111	446	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/viewer/field/PreCommentFieldFactory.java
rem=122	struct	122	86	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/viewer/field/VariableXRefFieldMouseHandler.java
rem=121	trait	121	569	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/viewer/format/FieldFormatModel.java
rem=166	trait	166	1071	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/viewer/format/FormatManager.java
rem=130	struct	130	308	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/viewer/listingpanel/ProgramLocationTranslator.java
rem=107	struct	107	204	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/xml/DefinedDataXmlMgr.java
rem=127	struct	127	119	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/xml/ExtEntryPointXmlMgr.java
rem=108	struct	108	620	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/xml/ProgramXmlMgr.java
rem=136	struct	136	812	util	Ghidra/Features/Base/src/main/java/ghidra/base/project/GhidraProject.java
rem=118	struct	118	97	feature	Ghidra/Features/Base/src/main/java/ghidra/features/base/replace/items/UpdateCommentQuickFix.java
rem=105	struct	105	137	app	Ghidra/Features/Base/src/main/java/ghidra/plugin/importer/LoadLibrariesOptionsDialog.java
rem=188	struct	188	1243	program	Ghidra/Features/Base/src/main/java/ghidra/program/database/ProgramBuilder.java
rem=132	struct	132	244	program	Ghidra/Features/Base/src/main/java/ghidra/program/examiner/ProgramExaminer.java
rem=141	struct	141	2665	program	Ghidra/Features/Base/src/main/java/ghidra/program/flatapi/FlatProgramAPI.java
rem=136	struct	136	139	util	Ghidra/Features/Base/src/main/java/ghidra/util/bean/field/AnnotatedTextFieldElement.java
rem=138	struct	138	243	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/GhidraProgramTableModel.java
rem=122	struct	122	338	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/PreviewTableCellData.java
rem=119	struct	119	64	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/EOLCommentTableColumn.java
rem=119	struct	119	101	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/LabelTableColumn.java
rem=122	struct	122	73	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/NamespaceTableColumn.java
rem=127	struct	127	62	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/SymbolTypeTableColumn.java
rem=184	trait	184	455	feature	Ghidra/Features/CodeCompare/src/main/java/ghidra/features/codecompare/correlator/CodeCompareAddressCorrelation.java
